seconds,mg
27890,0.00162037
27900,0.00162037
27910,0.00162037
27920,0.00162037
27930,0.00162037
27940,0.00162037
27950,0.00162037
27960,0.00162037
27970,0.00162037
27980,0.00162037
27990,0.00162037
28000,0.00162037
28010,0.00162037
28020,0.00162037
28030,0.00162037
28040,0.00162037
28050,0.00162037
28060,0.00162037
28070,0.00162037
28080,0.00162037
28090,0.00162037
28100,0.00162037
28110,0.00162037
28120,0.00162037
28130,0.00162037
28140,0.00162037
28150,0.00162037
28160,0.00162037
28170,0.00162037
28180,0.00162037
28190,0.00162037
28200,0.00162037
28210,0.00162037
28220,0.00162037
28230,0.00162037
28240,0.00162037
28250,0.00162037
28260,0.00162037
28270,0.00162037
28280,0.00162037
28290,0.00162037
28300,0.00162037
28310,0.00162037
28320,0.00162037
28330,0.00162037
28340,0.00162037
28350,0.00162037
28360,0.00162037
28370,0.00162037
28380,0.00162037
28390,0.00162037
28400,0.00162037
28410,0.00162037
28420,0.00162037
28430,0.00162037
28440,0.00162037
28450,0.00162037
28460,0.00162037
28470,0.00162037
28480,0.00162037
28490,0.00162037
28500,0.00162037
28510,0.00162037
28520,0.00162037
28530,0.00162037
28540,0.00162037
28550,0.00162037
28560,0.00162037
28570,0.00162037
28580,0.00162037
28590,0.00162037
28600,0.00162037
28610,0.00162037
28620,0.00162037
28630,0.00162037
28640,0.00162037
28650,0.00162037
28660,0.00162037
28670,0.00162037
28680,0.00162037
28690,0.00162037
28700,0.00162037
28710,0.00162037
28720,0.00162037
28730,0.00162037
28740,0.00162037
28750,0.00162037
28760,0.00162037
28770,0.00162037
28780,0.00162037
28790,0.00162037
28800,0.00162037
28810,0.00162037
28820,0.00162037
28830,0.00162037
28840,0.00162037
28850,0.00162037
28860,0.00162037
28870,0.00162037
28880,0.00162037
28890,0.00162037
28900,0.00162037
28910,0.00162037
28920,0.00162037
28930,0.00162037
28940,0.00162037
28950,0.00162037
28960,0.00162037
28970,0.00162037
28980,0.00162037
28990,0.00162037
29000,0.00162037
29010,0.00162037
29020,0.00162037
29030,0.00162037
29040,0.00162037
29050,0.00162037
29060,0.00162037
29070,0.00162037
29080,0.00162037
29090,0.00162037
29100,0.00162037
29110,0.00162037
29120,0.00162037
29130,0.00162037
29140,0.00162037
29150,0.00162037
29160,0.00162037
29170,0.00162037
29180,0.00162037
29190,0.00162037
29200,0.00162037
29210,0.00162037
29220,0.00162037
29230,0.00162037
29240,0.00162037
29250,0.00162037
29260,0.00162037
29270,0.00162037
29280,0.00162037
29290,0.00162037
29300,0.00162037
29310,0.00162037
29320,0.00162037
29330,0.00162037
29340,0.00162037
29350,0.00162037
29360,0.00162037
29370,0.00162037
29380,0.00162037
29390,0.00162037
29400,0.00162037
29410,0.00162037
29420,0.00162037
29430,0.00162037
29440,0.00162037
29450,0.00162037
29460,0.00162037
29470,0.00162037
29480,0.00162037
29490,0.00162037
29500,0.00162037
29510,0.00162037
29520,0.00162037
29530,0.00162037
29540,0.00162037
29550,0.00162037
29560,0.00162037
29570,0.00162037
29580,0.00162037
29590,0.00162037
29600,0.00162037
29610,0.00162037
29620,0.00162037
29630,0.00162037
29640,0.00162037
29650,0.00162037
29660,0.00162037
29670,0.00162037
29680,0.00162037
29690,0.00162037
29700,0.00162037
29710,0.00162037
29720,0.00162037
29730,0.00162037
29740,0.00162037
29750,0.00162037
29760,0.00162037
29770,0.00162037
29780,0.00162037
29790,0.00162037
29800,0.00162037
29810,0.00162037
29820,0.00162037
29830,0.00162037
29840,0.00162037
29850,0.00162037
29860,0.00162037
29870,0.00162037
29880,0.00162037
29890,0.00162037
29900,0.00162037
29910,0.00162037
29920,0.00162037
29930,0.00162037
29940,0.00162037
29950,0.00162037
29960,0.00162037
29970,0.00162037
29980,0.00162037
29990,0.00162037
30000,0.00162037
30010,0.00162037
30020,0.00162037
30030,0.00162037
30040,0.00162037
30050,0.00162037
30060,0.00162037
30070,0.00162037
30080,0.00162037
30090,0.00162037
30100,0.00162037
30110,0.00162037
30120,0.00162037
30130,0.00162037
30140,0.00162037
30150,0.00162037
30160,0.00162037
30170,0.00162037
30180,0.00162037
30190,0.00162037
30200,0.00162037
30210,0.00162037
30220,0.00162037
30230,0.00162037
30240,0.00162037
30250,0.00162037
30260,0.00162037
30270,0.00162037
30280,0.00162037
30290,0.00162037
30300,0.00162037
30310,0.00162037
30320,0.00162037
30330,0.00162037
30340,0.00162037
30350,0.00162037
30360,0.00162037
30370,0.00162037
30380,0.00162037
30390,0.00162037
30400,0.00162037
30410,0.00162037
30420,0.00162037
30430,0.00162037
30440,0.00162037
30450,0.00162037
30460,0.00162037
30470,0.00162037
30480,0.00162037
30490,0.00162037
30500,0.00162037
30510,0.00162037
30520,0.00162037
30530,0.00162037
30540,0.00162037
30550,0.00162037
30560,0.00162037
30570,0.00162037
30580,0.00162037
30590,0.00162037
30600,0.00162037
30610,0.00162037
30620,0.00162037
30630,0.00162037
30640,0.00162037
30650,0.00162037
30660,0.00162037
30670,0.00162037
30680,0.00162037
30690,0.00162037
30700,0.00162037
30710,0.00162037
30720,0.00162037
30730,0.00162037
30740,0.00162037
30750,0.00162037
30760,0.00162037
30770,0.00162037
30780,0.00162037
30790,0.00162037
30800,0.00162037
30810,0.00162037
30820,0.00162037
30830,0.00162037
30840,0.00162037
30850,0.00162037
30860,0.00162037
30870,0.00162037
30880,0.00162037
30890,0.00162037
30900,0.00162037
30910,0.00162037
30920,0.00162037
30930,0.00162037
30940,0.00162037
30950,0.00162037
30960,0.00162037
30970,0.00162037
30980,0.00162037
30990,0.00162037
31000,0.00162037
31010,0.00162037
31020,0.00162037
31030,0.00162037
31040,0.00162037
31050,0.00162037
31060,0.00162037
31070,0.00162037
31080,0.00162037
31090,0.00162037
31100,0.00162037
31110,0.00162037
31120,0.00162037
31130,0.00162037
31140,0.00162037
31150,0.00162037
31160,0.00162037
31170,0.00162037
31180,0.00162037
31190,0.00162037
31200,0.00162037
31210,0.00162037
31220,0.00162037
31230,0.00162037
31240,0.00162037
31250,0.00162037
31260,0.00162037
31270,0.00162037
31280,0.00162037
31290,0.00162037
31300,0.00162037
31310,0.00162037
31320,0.00162037
31330,0.00162037
31340,0.00162037
31350,0.00162037
31360,0.00162037
31370,0.00162037
31380,0.00162037
31390,0.00162037
31400,0.00162037
31410,0.00162037
31420,0.00162037
31430,0.00162037
31440,0.00162037
31450,0.00162037
31460,0.00162037
31470,0.00162037
31480,0.00162037
31490,0.00162037
31500,0.00162037
31510,0.00162037
31520,0.00162037
31530,0.00162037
31540,0.00162037
31550,0.00162037
31560,0.00162037
31570,0.00162037
31580,0.00162037
31590,0.00162037
31600,0.00162037
31610,0.00162037
31620,0.00162037
31630,0.00162037
31640,0.00162037
31650,0.00162037
31660,0.00162037
31670,0.00162037
31680,0.00162037
31690,0.00162037
31700,0.00162037
31710,0.00162037
31720,0.00162037
31730,0.00162037
31740,0.00162037
31750,0.00162037
31760,0.00162037
31770,0.00162037
31780,0.00162037
31790,0.00162037
31800,0.00162037
31810,0.00162037
31820,0.00162037
31830,0.00162037
31840,0.00162037
31850,0.00162037
31860,0.00162037
31870,0.00162037
31880,0.00162037
31890,0.00162037
31900,0.00162037
31910,0.00162037
31920,0.00162037
31930,0.00162037
31940,0.00162037
31950,0.00162037
31960,0.00162037
31970,0.00162037
31980,0.00162037
31990,0.00162037
32000,0.00162037
32010,0.00162037
32020,0.00162037
32030,0.00162037
32040,0.00162037
32050,0.00162037
32060,0.00162037
32070,0.00162037
32080,0.00162037
32090,0.00162037
32100,0.00162037
32110,0.00162037
32120,0.00162037
32130,0.00162037
32140,0.00162037
32150,0.00162037
32160,0.00162037
32170,0.00162037
32180,0.00162037
32190,0.00162037
32200,0.00162037
32210,0.00162037
32220,0.00162037
32230,0.00162037
32240,0.00162037
32250,0.00162037
32260,0.00162037
32270,0.00162037
32280,0.00162037
32290,0.00162037
32300,0.00162037
32310,0.00162037
32320,0.00162037
32330,0.00162037
32340,0.00162037
32350,0.00162037
32360,0.00162037
32370,0.00162037
32380,0.00162037
32390,0.00162037
32400,0.00162037
32410,0.00162037
32420,0.00162037
32430,0.00162037
32440,0.00162037
32450,0.00162037
32460,0.00162037
32470,0.00162037
32480,0.00162037
32490,0.00162037
32500,0.00162037
32510,0.00162037
32520,0.00162037
32530,0.00162037
32540,0.00162037
32550,0.00162037
32560,0.00162037
32570,0.00162037
32580,0.00162037
32590,0.00162037
32600,0.00162037
32610,0.00162037
32620,0.00162037
32630,0.00162037
32640,0.00162037
32650,0.00162037
32660,0.00162037
32670,0.00162037
32680,0.00162037
32690,0.00162037
32700,0.00162037
32710,0.00162037
32720,0.00162037
32730,0.00162037
32740,0.00162037
32750,0.00162037
32760,0.00162037
32770,0.00162037
32780,0.00162037
32790,0.00162037
32800,0.00162037
32810,0.00162037
32820,0.00162037
32830,0.00162037
32840,0.00162037
32850,0.00162037
32860,0.00162037
32870,0.00162037
32880,0.00162037
32890,0.00162037
32900,0.00162037
32910,0.00162037
32920,0.00162037
32930,0.00162037
32940,0.00162037
32950,0.00162037
32960,0.00162037
32970,0.00162037
32980,0.00162037
32990,0.00162037
33000,0.00162037
33010,0.00162037
33020,0.00162037
33030,0.00162037
33040,0.00162037
33050,0.00162037
33060,0.00162037
33070,0.00162037
33080,0.00162037
33090,0.00162037
33100,0.00162037
33110,0.00162037
33120,0.00162037
33130,0.00162037
33140,0.00162037
33150,0.00162037
33160,0.00162037
33170,0.00162037
33180,0.00162037
33190,0.00162037
33200,0.00162037
33210,0.00162037
33220,0.00162037
33230,0.00162037
33240,0.00162037
33250,0.00162037
33260,0.00162037
33270,0.00162037
33280,0.00162037
33290,0.00162037
33300,0.00162037
33310,0.00162037
33320,0.00162037
33330,0.00162037
33340,0.00162037
33350,0.00162037
33360,0.00162037
33370,0.00162037
33380,0.00162037
33390,0.00162037
33400,0.00162037
33410,0.00162037
33420,0.00162037
33430,0.00162037
33440,0.00162037
33450,0.00162037
33460,0.00162037
33470,0.00162037
33480,0.00162037
33490,0.00162037
33500,0.00162037
33510,0.00162037
33520,0.00162037
33530,0.00162037
33540,0.00162037
33550,0.00162037
33560,0.00162037
33570,0.00162037
33580,0.00162037
33590,0.00162037
33600,0.00162037
33610,0.00162037
33620,0.00162037
33630,0.00162037
33640,0.00162037
33650,0.00162037
33660,0.00162037
33670,0.00162037
33680,0.00162037
33690,0.00162037
33700,0.00162037
33710,0.00162037
33720,0.00162037
33730,0.00162037
33740,0.00162037
33750,0.00162037
33760,0.00162037
33770,0.00162037
33780,0.00162037
33790,0.00162037
33800,0.00162037
33810,0.00162037
33820,0.00162037
33830,0.00162037
33840,0.00162037
33850,0.00162037
33860,0.00162037
33870,0.00162037
33880,0.00162037
33890,0.00162037
33900,0.00162037
33910,0.00162037
33920,0.00162037
33930,0.00162037
33940,0.00162037
33950,0.00162037
33960,0.00162037
33970,0.00162037
33980,0.00162037
33990,0.00162037
34000,0.00162037
34010,0.00162037
34020,0.00162037
34030,0.00162037
34040,0.00162037
34050,0.00162037
34060,0.00162037
34070,0.00162037
34080,0.00162037
34090,0.00162037
34100,0.00162037
34110,0.00162037
34120,0.00162037
34130,0.00162037
34140,0.00162037
34150,0.00162037
34160,0.00162037
34170,0.00162037
34180,0.00162037
34190,0.00162037
34200,0.00162037
34210,0.00162037
34220,0.00162037
34230,0.00162037
34240,0.00162037
34250,0.00162037
34260,0.00162037
34270,0.00162037
34280,0.00162037
34290,0.00162037
34300,0.00162037
34310,0.00162037
34320,0.00162037
34330,0.00162037
34340,0.00162037
34350,0.00162037
34360,0.00162037
34370,0.00162037
34380,0.00162037
34390,0.00162037
34400,0.00162037
34410,0.00162037
34420,0.00162037
34430,0.00162037
34440,0.00162037
34450,0.00162037
34460,0.00162037
34470,0.00162037
34480,0.00162037
34490,0.00162037
34500,0.00162037
34510,0.00162037
34520,0.00162037
34530,0.00162037
34540,0.00162037
34550,0.00162037
34560,0.00162037
34570,0.00162037
34580,0.00162037
34590,0.00162037
34600,0.00162037
34610,0.00162037
34620,0.00162037
34630,0.00162037
34640,0.00162037
34650,0.00162037
34660,0.00162037
34670,0.00162037
34680,0.00162037
34690,0.00162037
34700,0.00162037
34710,0.00162037
34720,0.00162037
34730,0.00162037
34740,0.00162037
34750,0.00162037
34760,0.00162037
34770,0.00162037
34780,0.00162037
34790,0.00162037
34800,0.00162037
34810,0.00162037
34820,0.00162037
34830,0.00162037
34840,0.00162037
34850,0.00162037
34860,0.00162037
34870,0.00162037
34880,0.00162037
34890,0.00162037
34900,0.00162037
34910,0.00162037
34920,0.00162037
34930,0.00162037
34940,0.00162037
34950,0.00162037
34960,0.00162037
34970,0.00162037
34980,0.00162037
34990,0.00162037
35000,0.00162037
35010,0.00162037
35020,0.00162037
35030,0.00162037
35040,0.00162037
35050,0.00162037
35060,0.00162037
35070,0.00162037
35080,0.00162037
35090,0.00162037
35100,0.00162037
35110,0.00162037
35120,0.00162037
35130,0.00162037
35140,0.00162037
35150,0.00162037
35160,0.00162037
35170,0.00162037
35180,0.00162037
35190,0.00162037
35200,0.00162037
35210,0.00162037
35220,0.00162037
35230,0.00162037
35240,0.00162037
35250,0.00162037
35260,0.00162037
35270,0.00162037
35280,0.00162037
35290,0.00162037
35300,0.00162037
35310,0.00162037
35320,0.00162037
35330,0.00162037
35340,0.00162037
35350,0.00162037
35360,0.00162037
35370,0.00162037
35380,0.00162037
35390,0.00162037
35400,0.00162037
35410,0.00162037
35420,0.00162037
35430,0.00162037
35440,0.00162037
35450,0.00162037
35460,0.00162037
35470,0.00162037
35480,0.00162037
35490,0.00162037
35500,0.00162037
35510,0.00162037
35520,0.00162037
35530,0.00162037
35540,0.00162037
35550,0.00162037
35560,0.00162037
35570,0.00162037
35580,0.00162037
35590,0.00162037
35600,0.00162037
35610,0.00162037
35620,0.00162037
35630,0.00162037
35640,0.00162037
35650,0.00162037
35660,0.00162037
35670,0.00162037
35680,0.00162037
35690,0.00162037
35700,0.00162037
35710,0.00162037
35720,0.00162037
35730,0.00162037
35740,0.00162037
35750,0.00162037
35760,0.00162037
35770,0.00162037
35780,0.00162037
35790,0.00162037
35800,0.00162037
35810,0.00162037
35820,0.00162037
35830,0.00162037
35840,0.00162037
35850,0.00162037
35860,0.00162037
35870,0.00162037
35880,0.00162037
35890,0.00162037
35900,0.00162037
35910,0.00162037
35920,0.00162037
35930,0.00162037
35940,0.00162037
35950,0.00162037
35960,0.00162037
35970,0.00162037
35980,0.00162037
35990,0.00162037
36000,0.00162037
36010,0.00162037
36020,0.00162037
36030,0.00162037
36040,0.00162037
36050,0.00162037
36060,0.00162037
36070,0.00162037
36080,0.00162037
36090,0.00162037
36100,0.00162037
36110,0.00162037
36120,0.00162037
36130,0.00162037
36140,0.00162037
36150,0.00162037
36160,0.00162037
36170,0.00162037
36180,0.00162037
36190,0.00162037
36200,0.00162037
36210,0.00162037
36220,0.00162037
36230,0.00162037
36240,0.00162037
36250,0.00162037
36260,0.00162037
36270,0.00162037
36280,0.00162037
36290,0.00162037
36300,0.00162037
36310,0.00162037
36320,0.00162037
36330,0.00162037
36340,0.00162037
36350,0.00162037
36360,0.00162037
36370,0.00162037
36380,0.00162037
36390,0.00162037
36400,0.00162037
36410,0.00162037
36420,0.00162037
36430,0.00162037
36440,0.00162037
36450,0.00162037
36460,0.00162037
36470,0.00162037
36480,0.00162037
36490,0.00162037
36500,0.00162037
36510,0.00162037
36520,0.00162037
36530,0.00162037
36540,0.00162037
36550,0.00162037
36560,0.00162037
36570,0.00162037
36580,0.00162037
36590,0.00162037
36600,0.00162037
36610,0.00162037
36620,0.00162037
36630,0.00162037
36640,0.00162037
36650,0.00162037
36660,0.00162037
36670,0.00162037
36680,0.00162037
36690,0.00162037
36700,0.00162037
36710,0.00162037
36720,0.00162037
36730,0.00162037
36740,0.00162037
36750,0.00162037
36760,0.00162037
36770,0.00162037
36780,0.00162037
36790,0.00162037
36800,0.00162037
36810,0.00162037
36820,0.00162037
36830,0.00162037
36840,0.00162037
36850,0.00162037
36860,0.00162037
36870,0.00162037
36880,0.00162037
36890,0.00162037
36900,0.00162037
36910,0.00162037
36920,0.00162037
36930,0.00162037
36940,0.00162037
36950,0.00162037
36960,0.00162037
36970,0.00162037
36980,0.00162037
36990,0.00162037
37000,0.00162037
37010,0.00162037
37020,0.00162037
37030,0.00162037
37040,0.00162037
37050,0.00162037
37060,0.00162037
37070,0.00162037
37080,0.00162037
37090,0.00162037
37100,0.00162037
37110,0.00162037
37120,0.00162037
37130,0.00162037
37140,0.00162037
37150,0.00162037
37160,0.00162037
37170,0.00162037
37180,0.00162037
37190,0.00162037
37200,0.00162037
37210,0.00162037
37220,0.00162037
37230,0.00162037
37240,0.00162037
37250,0.00162037
37260,0.00162037
37270,0.00162037
37280,0.00162037
37290,0.00162037
37300,0.00162037
37310,0.00162037
37320,0.00162037
37330,0.00162037
37340,0.00162037
37350,0.00162037
37360,0.00162037
37370,0.00162037
37380,0.00162037
37390,0.00162037
37400,0.00162037
37410,0.00162037
37420,0.00162037
37430,0.00162037
37440,0.00162037
37450,0.00162037
37460,0.00162037
37470,0.00162037
37480,0.00162037
37490,0.00162037
37500,0.00162037
37510,0.00162037
37520,0.00162037
37530,0.00162037
37540,0.00162037
37550,0.00162037
37560,0.00162037
37570,0.00162037
37580,0.00162037
37590,0.00162037
37600,0.00162037
37610,0.00162037
37620,0.00162037
37630,0.00162037
37640,0.00162037
37650,0.00162037
37660,0.00162037
37670,0.00162037
37680,0.00162037
37690,0.00162037
37700,0.00162037
37710,0.00162037
37720,0.00162037
37730,0.00162037
37740,0.00162037
37750,0.00162037
37760,0.00162037
37770,0.00162037
37780,0.00162037
37790,0.00162037
37800,0.00162037
37810,0.00162037
37820,0.00162037
37830,0.00162037
37840,0.00162037
37850,0.00162037
37860,0.00162037
37870,0.00162037
37880,0.00162037
37890,0.00162037
37900,0.00162037
37910,0.00162037
37920,0.00162037
37930,0.00162037
37940,0.00162037
37950,0.00162037
37960,0.00162037
37970,0.00162037
37980,0.00162037
37990,0.00162037
38000,0.00162037
38010,0.00162037
38020,0.00162037
38030,0.00162037
38040,0.00162037
38050,0.00162037
38060,0.00162037
38070,0.00162037
38080,0.00162037
38090,0.00162037
38100,0.00162037
38110,0.00162037
38120,0.00162037
38130,0.00162037
38140,0.00162037
38150,0.00162037
38160,0.00162037
38170,0.00162037
38180,0.00162037
38190,0.00162037
38200,0.00162037
38210,0.00162037
38220,0.00162037
38230,0.00162037
38240,0.00162037
38250,0.00162037
38260,0.00162037
38270,0.00162037
38280,0.00162037
38290,0.00162037
38300,0.00162037
38310,0.00162037
38320,0.00162037
38330,0.00162037
38340,0.00162037
38350,0.00162037
38360,0.00162037
38370,0.00162037
38380,0.00162037
38390,0.00162037
38400,0.00162037
38410,0.00162037
38420,0.00162037
38430,0.00162037
38440,0.00162037
38450,0.00162037
38460,0.00162037
38470,0.00162037
38480,0.00162037
38490,0.00162037
38500,0.00162037
38510,0.00162037
38520,0.00162037
38530,0.00162037
38540,0.00162037
38550,0.00162037
38560,0.00162037
38570,0.00162037
38580,0.00162037
38590,0.00162037
38600,0.00162037
38610,0.00162037
38620,0.00162037
38630,0.00162037
38640,0.00162037
38650,0.00162037
38660,0.00162037
38670,0.00162037
38680,0.00162037
38690,0.00162037
38700,0.00162037
38710,0.00162037
38720,0.00162037
38730,0.00162037
38740,0.00162037
38750,0.00162037
38760,0.00162037
38770,0.00162037
38780,0.00162037
38790,0.00162037
38800,0.00162037
38810,0.00162037
38820,0.00162037
38830,0.00162037
38840,0.00162037
38850,0.00162037
38860,0.00162037
38870,0.00162037
38880,0.00162037
38890,0.00162037
38900,0.00162037
38910,0.00162037
38920,0.00162037
38930,0.00162037
38940,0.00162037
38950,0.00162037
38960,0.00162037
38970,0.00162037
38980,0.00162037
38990,0.00162037
39000,0.00162037
39010,0.00162037
39020,0.00162037
39030,0.00162037
39040,0.00162037
39050,0.00162037
39060,0.00162037
39070,0.00162037
39080,0.00162037
39090,0.00162037
39100,0.00162037
39110,0.00162037
39120,0.00162037
39130,0.00162037
39140,0.00162037
39150,0.00162037
39160,0.00162037
39170,0.00162037
39180,0.00162037
39190,0.00162037
39200,0.00162037
39210,0.00162037
39220,0.00162037
39230,0.00162037
39240,0.00162037
39250,0.00162037
39260,0.00162037
39270,0.00162037
39280,0.00162037
39290,0.00162037
39300,0.00162037
39310,0.00162037
39320,0.00162037
39330,0.00162037
39340,0.00162037
39350,0.00162037
39360,0.00162037
39370,0.00162037
39380,0.00162037
39390,0.00162037
39400,0.00162037
39410,0.00162037
39420,0.00162037
39430,0.00162037
39440,0.00162037
39450,0.00162037
39460,0.00162037
39470,0.00162037
39480,0.00162037
39490,0.00162037
39500,0.00162037
39510,0.00162037
39520,0.00162037
39530,0.00162037
39540,0.00162037
39550,0.00162037
39560,0.00162037
39570,0.00162037
39580,0.00162037
39590,0.00162037
39600,0.00162037
39610,0.00162037
39620,0.00162037
39630,0.00162037
39640,0.00162037
39650,0.00162037
39660,0.00162037
39670,0.00162037
39680,0.00162037
39690,0.00162037
39700,0.00162037
39710,0.00162037
39720,0.00162037
39730,0.00162037
39740,0.00162037
39750,0.00162037
39760,0.00162037
39770,0.00162037
39780,0.00162037
39790,0.00162037
39800,0.00162037
39810,0.00162037
39820,0.00162037
39830,0.00162037
39840,0.00162037
39850,0.00162037
39860,0.00162037
39870,0.00162037
39880,0.00162037
39890,0.00162037
39900,0.00162037
39910,0.00162037
39920,0.00162037
39930,0.00162037
39940,0.00162037
39950,0.00162037
39960,0.00162037
39970,0.00162037
39980,0.00162037
39990,0.00162037
40000,0.00162037
40010,0.00162037
40020,0.00162037
40030,0.00162037
40040,0.00162037
40050,0.00162037
40060,0.00162037
40070,0.00162037
40080,0.00162037
40090,0.00162037
40100,0.00162037
40110,0.00162037
40120,0.00162037
40130,0.00162037
40140,0.00162037
40150,0.00162037
40160,0.00162037
40170,0.00162037
40180,0.00162037
40190,0.00162037
40200,0.00162037
40210,0.00162037
40220,0.00162037
40230,0.00162037
40240,0.00162037
40250,0.00162037
40260,0.00162037
40270,0.00162037
40280,0.00162037
40290,0.00162037
40300,0.00162037
40310,0.00162037
40320,0.00162037
40330,0.00162037
40340,0.00162037
40350,0.00162037
40360,0.00162037
40370,0.00162037
40380,0.00162037
40390,0.00162037
40400,0.00162037
40410,0.00162037
40420,0.00162037
40430,0.00162037
40440,0.00162037
40450,0.00162037
40460,0.00162037
40470,0.00162037
40480,0.00162037
40490,0.00162037
40500,0.00162037
40510,0.00162037
40520,0.00162037
40530,0.00162037
40540,0.00162037
40550,0.00162037
40560,0.00162037
40570,0.00162037
40580,0.00162037
40590,0.00162037
40600,0.00162037
40610,0.00162037
40620,0.00162037
40630,0.00162037
40640,0.00162037
40650,0.00162037
40660,0.00162037
40670,0.00162037
40680,0.00162037
40690,0.00162037
40700,0.00162037
40710,0.00162037
40720,0.00162037
40730,0.00162037
40740,0.00162037
40750,0.00162037
40760,0.00162037
40770,0.00162037
40780,0.00162037
40790,0.00162037
40800,0.00162037
40810,0.00162037
40820,0.00162037
40830,0.00162037
40840,0.00162037
40850,0.00162037
40860,0.00162037
40870,0.00162037
40880,0.00162037
40890,0.00162037
40900,0.00162037
40910,0.00162037
40920,0.00162037
40930,0.00162037
40940,0.00162037
40950,0.00162037
40960,0.00162037
40970,0.00162037
40980,0.00162037
40990,0.00162037
41000,0.00162037
41010,0.00162037
41020,0.00162037
41030,0.00162037
41040,0.00162037
41050,0.00162037
41060,0.00162037
41070,0.00162037
41080,0.00162037
41090,0.00162037
41100,0.00162037
41110,0.00162037
41120,0.00162037
41130,0.00162037
41140,0.00162037
41150,0.00162037
41160,0.00162037
41170,0.00162037
41180,0.00162037
41190,0.00162037
41200,0.00162037
41210,0.00162037
41220,0.00162037
41230,0.00162037
41240,0.00162037
41250,0.00162037
41260,0.00162037
41270,0.00162037
41280,0.00162037
41290,0.00162037
41300,0.00162037
41310,0.00162037
41320,0.00162037
41330,0.00162037
41340,0.00162037
41350,0.00162037
41360,0.00162037
41370,0.00162037
41380,0.00162037
41390,0.00162037
41400,0.00162037
41410,0.00162037
41420,0.00162037
41430,0.00162037
41440,0.00162037
41450,0.00162037
41460,0.00162037
41470,0.00162037
41480,0.00162037
41490,0.00162037
41500,0.00162037
41510,0.00162037
41520,0.00162037
41530,0.00162037
41540,0.00162037
41550,0.00162037
41560,0.00162037
41570,0.00162037
41580,0.00162037
41590,0.00162037
41600,0.00162037
41610,0.00162037
41620,0.00162037
41630,0.00162037
41640,0.00162037
41650,0.00162037
41660,0.00162037
41670,0.00162037
41680,0.00162037
41690,0.00162037
41700,0.00162037
41710,0.00162037
41720,0.00162037
41730,0.00162037
41740,0.00162037
41750,0.00162037
41760,0.00162037
41770,0.00162037
41780,0.00162037
41790,0.00162037
41800,0.00162037
41810,0.00162037
41820,0.00162037
41830,0.00162037
41840,0.00162037
41850,0.00162037
41860,0.00162037
41870,0.00162037
41880,0.00162037
41890,0.00162037
41900,0.00162037
41910,0.00162037
41920,0.00162037
41930,0.00162037
41940,0.00162037
41950,0.00162037
41960,0.00162037
41970,0.00162037
41980,0.00162037
41990,0.00162037
42000,0.00162037
42010,0.00162037
42020,0.00162037
42030,0.00162037
42040,0.00162037
42050,0.00162037
42060,0.00162037
42070,0.00162037
42080,0.00162037
42090,0.00162037
42100,0.00162037
42110,0.00162037
42120,0.00162037
42130,0.00162037
42140,0.00162037
42150,0.00162037
42160,0.00162037
42170,0.00162037
42180,0.00162037
42190,0.00162037
42200,0.00162037
42210,0.00162037
42220,0.00162037
42230,0.00162037
42240,0.00162037
42250,0.00162037
42260,0.00162037
42270,0.00162037
42280,0.00162037
42290,0.00162037
42300,0.00162037
42310,0.00162037
42320,0.00162037
42330,0.00162037
42340,0.00162037
42350,0.00162037
42360,0.00162037
42370,0.00162037
42380,0.00162037
42390,0.00162037
42400,0.00162037
42410,0.00162037
42420,0.00162037
42430,0.00162037
42440,0.00162037
42450,0.00162037
42460,0.00162037
42470,0.00162037
42480,0.00162037
42490,0.00162037
42500,0.00162037
42510,0.00162037
42520,0.00162037
42530,0.00162037
42540,0.00162037
42550,0.00162037
42560,0.00162037
42570,0.00162037
42580,0.00162037
42590,0.00162037
42600,0.00162037
42610,0.00162037
42620,0.00162037
42630,0.00162037
42640,0.00162037
42650,0.00162037
42660,0.00162037
42670,0.00162037
42680,0.00162037
42690,0.00162037
42700,0.00162037
42710,0.00162037
42720,0.00162037
42730,0.00162037
42740,0.00162037
42750,0.00162037
42760,0.00162037
42770,0.00162037
42780,0.00162037
42790,0.00162037
42800,0.00162037
42810,0.00162037
42820,0.00162037
42830,0.00162037
42840,0.00162037
42850,0.00162037
42860,0.00162037
42870,0.00162037
42880,0.00162037
42890,0.00162037
42900,0.00162037
42910,0.00162037
42920,0.00162037
42930,0.00162037
42940,0.00162037
42950,0.00162037
42960,0.00162037
42970,0.00162037
42980,0.00162037
42990,0.00162037
43000,0.00162037
43010,0.00162037
43020,0.00162037
43030,0.00162037
43040,0.00162037
43050,0.00162037
43060,0.00162037
43070,0.00162037
43080,0.00162037
43090,0.00162037
43100,0.00162037
43110,0.00162037
43120,0.00162037
43130,0.00162037
43140,0.00162037
43150,0.00162037
43160,0.00162037
43170,0.00162037
43180,0.00162037
43190,0.00162037
43200,0.00162037
43210,0.00162037
43220,0.00162037
43230,0.00162037
43240,0.00162037
43250,0.00162037
43260,0.00162037
43270,0.00162037
43280,0.00162037
43290,0.00162037
43300,0.00162037
43310,0.00162037
43320,0.00162037
43330,0.00162037
43340,0.00162037
43350,0.00162037
43360,0.00162037
43370,0.00162037
43380,0.00162037
43390,0.00162037
43400,0.00162037
43410,0.00162037
43420,0.00162037
